customer_id,count,country,state,city,zip_code,lat_long,latitude,longitude,tenure_months,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,payment_method,monthly_charges,total_charges,churn_value,churn_score,cltv,churn_reason,id,population,gender_bin,senior_citizen_bin,partner_bin,dependents_bin,phone_service_bin,paperless_billing_bin,churn_label_bin
7752-xusci,1,united states,california,crestline,92325,"34.248061, -117.29028",34.248061,-117.29028,60,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,electronic check,105.9,6396.45,1,84,4105,don't know,450,10484,0,0,0,0,1,1,1
4110-pfeuz,1,united states,california,daggett,92327,"34.875144, -116.821698",34.875144,-116.821698,1,no,fiber optic,no,no,no,no,no,no,month-to-month,mailed check,69.55,69.55,1,73,2792,competitor had better devices,451,678,0,0,0,0,1,0,1
0256-lthvj,1,united states,california,ludlow,92338,"34.702766, -116.093376",34.702766,-116.093376,28,no,fiber optic,no,no,no,no,no,yes,month-to-month,electronic check,81.05,2227.1,1,98,5201,competitor had better devices,458,23,0,0,1,0,1,1,1
0880-tkatg,1,united states,california,lucerne valley,92356,"34.508417, -116.856103",34.508417,-116.856103,4,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,electronic check,101.15,385.9,1,84,4417,competitor had better devices,467,5256,1,0,1,0,1,0,1
3811-vbybz,1,united states,california,lytle creek,92358,"34.238162, -117.534306",34.238162,-117.534306,7,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,electronic check,99.8,673.25,1,98,2031,competitor had better devices,468,1090,1,0,0,0,1,1,1
4640-uhdos,1,united states,california,phelan,92371,"34.441123, -117.537886",34.441123,-117.537886,13,no,dsl,no,no,no,no,no,yes,month-to-month,electronic check,55.95,734.35,1,91,4498,competitor had better devices,474,12463,0,0,1,0,1,0,1
3583-ekapl,1,united states,california,redlands,92373,"34.003243, -117.138286",34.003243,-117.138286,1,no,dsl,no,no,no,no,no,yes,month-to-month,electronic check,55.0,55,1,71,4877,competitor had better devices,476,31230,1,0,0,0,1,1,1
9399-aplbt,1,united states,california,rialto,92377,"34.156758, -117.404686",34.156758,-117.404686,1,no,fiber optic,no,yes,no,no,no,no,month-to-month,electronic check,74.7,74.7,1,80,5980,competitor had better devices,479,18518,0,0,1,0,1,1,1
2359-kmgli,1,united states,california,running springs,92382,"34.186211, -117.07683",34.186211,-117.07683,24,yes,fiber optic,no,yes,no,no,no,no,month-to-month,electronic check,80.25,1861.5,1,77,4418,competitor had better devices,480,5395,1,0,0,0,1,1,1
0306-jaele,1,united states,california,tecopa,92389,"35.824572, -116.274755",35.824572,-116.274755,5,no,fiber optic,no,no,no,yes,yes,yes,month-to-month,electronic check,96.1,453.4,1,66,4192,competitor had better devices,483,117,1,0,0,0,1,1,1
6227-hwpwx,1,united states,california,victorville,92392,"34.486835, -117.362274",34.486835,-117.362274,15,no,fiber optic,no,no,no,no,no,no,month-to-month,bank transfer (automatic),69.0,994.8,1,73,5671,competitor had better devices,484,63235,0,0,0,0,1,0,1
0447-bemng,1,united states,california,wrightwood,92397,"34.358321, -117.618263",34.358321,-117.618263,48,no phone service,dsl,yes,no,yes,no,no,yes,month-to-month,bank transfer (automatic),45.3,2145,1,65,4926,price too high,486,4253,0,0,1,0,0,1,1
5949-xikae,1,united states,california,san bernardino,92401,"34.105935, -117.2914",34.105935,-117.2914,8,no,fiber optic,no,yes,no,no,yes,no,month-to-month,electronic check,83.55,680.05,1,65,2879,product dissatisfaction,489,1779,0,0,1,0,1,1,1
8372-juxui,1,united states,california,san bernardino,92410,"34.106922, -117.297553",34.106922,-117.297553,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,electronic check,74.35,74.35,1,93,2814,service dissatisfaction,494,44556,1,0,0,0,1,1,1
0388-eopex,1,united states,california,riverside,92503,"33.890046, -117.455583",33.890046,-117.455583,2,no,fiber optic,yes,no,no,no,no,no,month-to-month,electronic check,74.4,139.4,1,77,4263,lack of self-service on website,497,71678,0,0,1,0,1,1,1
8205-otchb,1,united states,california,riverside,92506,"33.930931, -117.361788",33.930931,-117.361788,22,no phone service,dsl,no,yes,yes,no,no,yes,one year,bank transfer (automatic),43.75,903.6,1,66,3099,network reliability,500,42425,1,0,0,0,0,1,1
6235-vdhom,1,united states,california,riverside,92509,"34.004379, -117.447864",34.004379,-117.447864,5,no phone service,dsl,no,yes,no,no,no,no,month-to-month,electronic check,28.45,131.05,1,89,4099,limited range of services,503,63999,0,1,0,0,0,0,1
7783-ykgdv,1,united states,california,march air reserve base,92518,"33.888323, -117.277533",33.888323,-117.277533,12,yes,fiber optic,yes,yes,yes,no,no,yes,month-to-month,bank transfer (automatic),99.7,1238.45,1,76,2538,lack of affordable download/upload speed,504,1005,0,0,0,0,1,1,1
5609-cebid,1,united states,california,hemet,92544,"33.644585, -116.871544",33.644585,-116.871544,20,yes,fiber optic,no,yes,yes,no,no,yes,month-to-month,electronic check,94.1,1782.4,1,87,2666,long distance charges,510,39264,0,1,0,0,1,1,1
7218-hkqfk,1,united states,california,homeland,92548,"33.761894, -117.120868",33.761894,-117.120868,2,no,fiber optic,no,no,no,yes,yes,yes,month-to-month,electronic check,94.2,167.5,1,72,3715,don't know,512,4283,1,0,1,0,1,1,1
4636-qrjky,1,united states,california,idyllwild,92549,"33.755039, -116.741796",33.755039,-116.741796,6,yes,fiber optic,no,no,no,yes,no,no,month-to-month,electronic check,80.5,502.85,1,98,5032,price too high,513,3588,0,0,1,0,1,1,1
5956-vkdtt,1,united states,california,moreno valley,92557,"33.970661, -117.255039",33.970661,-117.255039,5,yes,fiber optic,no,no,no,no,no,no,month-to-month,electronic check,74.35,334.8,1,82,5273,product dissatisfaction,517,46214,0,1,1,0,1,1,1
9412-gheec,1,united states,california,murrieta,92563,"33.581045, -117.14719",33.581045,-117.14719,40,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,bank transfer (automatic),104.8,4131.95,1,88,3492,service dissatisfaction,520,18311,1,0,0,0,1,0,1
0257-zesqc,1,united states,california,perris,92571,"33.828289, -117.201666",33.828289,-117.201666,27,no,fiber optic,yes,no,no,no,no,no,month-to-month,bank transfer (automatic),75.2,1929.35,1,99,4517,lack of self-service on website,523,26357,0,1,1,0,1,1,1
6825-uypfk,1,united states,california,sun city,92586,"33.707483, -117.200006",33.707483,-117.200006,23,yes,fiber optic,no,no,no,no,no,no,month-to-month,bank transfer (automatic),75.6,1758.6,1,81,2115,network reliability,528,18161,0,0,0,0,1,0,1
8397-mvtaz,1,united states,california,sun city,92587,"33.69887, -117.25071",33.69887,-117.25071,34,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,electronic check,100.05,3480,1,72,2568,don't know,529,13151,1,0,1,0,1,1,1
9282-izgqk,1,united states,california,irvine,92612,"33.643095, -117.810896",33.643095,-117.810896,1,yes,fiber optic,no,no,no,no,no,yes,month-to-month,electronic check,85.0,85,1,80,5679,don't know,539,41062,0,0,0,0,1,1,1
1342-jpnki,1,united states,california,lake forest,92630,"33.644849, -117.684254",33.644849,-117.684254,10,yes,fiber optic,no,no,no,no,yes,no,month-to-month,bank transfer (automatic),86.05,834.1,1,85,2966,don't know,548,59176,1,0,0,0,1,1,1
2817-ntqdo,1,united states,california,huntington beach,92646,"33.666301, -117.969501",33.666301,-117.969501,13,no phone service,dsl,yes,no,no,yes,yes,no,month-to-month,credit card (automatic),45.55,597,1,74,4856,poor expertise of online support,549,56517,1,0,0,0,0,1,1
6986-ijdhx,1,united states,california,huntington beach,92648,"33.679659, -118.016195",33.679659,-118.016195,39,no,fiber optic,no,yes,no,no,yes,no,month-to-month,mailed check,86.3,3266,1,98,3364,poor expertise of phone support,551,42663,1,0,1,0,1,1,1
5301-gauuy,1,united states,california,newport beach,92661,"33.601309, -117.902304",33.601309,-117.902304,32,yes,fiber optic,no,yes,no,no,no,no,month-to-month,bank transfer (automatic),80.35,2596.15,1,92,5974,competitor had better devices,559,4242,1,0,0,0,1,1,1
0939-yapaf,1,united states,california,santa ana,92701,"33.748478, -117.858918",33.748478,-117.858918,35,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,electronic check,100.25,3527.6,1,72,2744,competitor offered higher download speeds,573,58157,0,0,0,0,1,1,1
4710-fduiz,1,united states,california,santa ana,92707,"33.714829, -117.872941",33.714829,-117.872941,56,yes,fiber optic,no,yes,no,no,yes,yes,one year,credit card (automatic),100.3,5614.45,1,67,5170,competitor offered more data,578,62634,1,0,1,0,1,0,1
1218-vkfpe,1,united states,california,anaheim,92805,"33.830209, -117.906099",33.830209,-117.906099,12,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,mailed check,19.0,233.55,1,72,3535,competitor made better offer,585,68802,0,0,1,0,1,0,1
3627-fhkbk,1,united states,california,anaheim,92806,"33.83796, -117.870494",33.83796,-117.870494,1,no,fiber optic,yes,no,no,no,no,no,month-to-month,mailed check,75.3,75.3,1,87,3244,competitor had better devices,586,34398,0,0,0,0,1,0,1
2865-tchjw,1,united states,california,anaheim,92807,"33.848733, -117.788357",33.848733,-117.788357,4,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,electronic check,89.2,346.2,1,74,5808,competitor had better devices,587,36301,0,1,0,0,1,1,1
5192-ebgov,1,united states,california,brea,92823,"33.924143, -117.79387",33.924143,-117.79387,1,yes,fiber optic,no,no,no,no,yes,no,month-to-month,electronic check,85.7,85.7,1,66,4880,competitor offered higher download speeds,590,1408,0,1,0,0,1,1,1
0719-syfrb,1,united states,california,norco,92860,"33.925833, -117.559639",33.925833,-117.559639,12,yes,dsl,yes,no,yes,yes,no,no,month-to-month,mailed check,61.65,713.75,1,67,5670,competitor offered higher download speeds,600,22443,0,0,0,0,1,1,1
3419-snjjd,1,united states,california,yorba linda,92887,"33.884073, -117.732197",33.884073,-117.732197,65,yes,fiber optic,yes,no,yes,no,yes,yes,month-to-month,bank transfer (automatic),105.25,6786.4,1,91,4196,competitor offered higher download speeds,614,20893,0,1,1,0,1,0,1
6543-cpzmk,1,united states,california,ventura,93001,"34.360261, -119.306383",34.360261,-119.306383,9,no phone service,dsl,no,yes,no,no,no,no,month-to-month,electronic check,29.95,248.95,1,83,2573,competitor offered more data,615,32899,1,0,1,0,0,1,1
4765-oxppd,1,united states,california,ventura,93003,"34.279221, -119.221437",34.279221,-119.221437,9,no,dsl,yes,yes,yes,yes,no,no,month-to-month,mailed check,65.0,663.05,1,76,3983,competitor offered more data,616,46894,0,0,1,0,1,0,1
1009-irmna,1,united states,california,port hueneme,93041,"34.110124, -119.100972",34.110124,-119.100972,7,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,bank transfer (automatic),20.0,137.6,1,100,4479,competitor offered more data,629,25634,0,0,0,0,1,0,1
4554-ygzih,1,united states,california,summerland,93067,"34.420998, -119.60137",34.420998,-119.60137,49,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,credit card (automatic),90.05,4547.25,1,96,5059,competitor made better offer,634,576,1,1,1,0,1,0,1
5099-bailx,1,united states,california,santa barbara,93101,"34.419203, -119.710008",34.419203,-119.710008,43,yes,fiber optic,no,yes,yes,yes,yes,yes,month-to-month,bank transfer (automatic),110.75,4687.9,1,65,2728,competitor made better offer,635,31727,1,1,1,0,1,1,1
7207-rmrdb,1,united states,california,santa barbara,93110,"34.437945, -119.77191",34.437945,-119.77191,65,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,electronic check,105.5,6985.65,1,89,5720,competitor had better devices,640,15757,0,0,1,0,1,1,1
4913-ehyui,1,united states,california,alpaugh,93201,"35.869626, -119.498771",35.869626,-119.498771,56,yes,fiber optic,yes,no,yes,no,yes,yes,one year,bank transfer (automatic),104.55,5794.65,1,91,6268,competitor offered higher download speeds,643,1054,1,1,1,0,1,1,1
0195-iescp,1,united states,california,armona,93202,"36.315979, -119.710852",36.315979,-119.710852,10,yes,fiber optic,no,no,no,no,no,yes,month-to-month,electronic check,85.25,855.3,1,75,3573,competitor offered more data,644,2872,1,0,1,0,1,1,1
4580-tmhju,1,united states,california,avenal,93204,"35.916943, -120.129921",35.916943,-120.129921,43,no,dsl,no,no,no,no,yes,no,month-to-month,electronic check,56.15,2499.3,1,65,2152,don't know,646,14697,0,0,1,0,1,0,1
0970-etwge,1,united states,california,bodfish,93205,"35.523991, -118.400432",35.523991,-118.400432,1,no,fiber optic,no,no,no,no,yes,yes,month-to-month,electronic check,89.55,89.55,1,99,4996,competitor had better devices,647,1954,1,0,0,0,1,1,1
1626-ercmm,1,united states,california,camp nelson,93208,"36.057458, -118.591951",36.057458,-118.591951,20,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,electronic check,94.55,1899.65,1,84,5604,competitor had better devices,650,191,1,1,1,0,1,1,1
0887-hjgar,1,united states,california,coalinga,93210,"36.186867, -120.387793",36.186867,-120.387793,1,no,dsl,no,no,no,no,no,no,month-to-month,mailed check,45.7,45.7,1,95,2295,competitor offered higher download speeds,651,18036,1,0,0,0,1,1,1
5644-pdmzc,1,united states,california,delano,93215,"35.772244, -119.209689",35.772244,-119.209689,2,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,electronic check,89.5,161.5,1,80,2065,competitor offered higher download speeds,653,37280,0,1,0,0,1,0,1
9576-anlxo,1,united states,california,earlimart,93219,"35.858054, -119.305858",35.858054,-119.305858,3,no,fiber optic,no,no,no,no,no,no,month-to-month,bank transfer (automatic),69.55,222.3,1,87,2876,competitor offered higher download speeds,656,9318,0,0,0,0,1,1,1
2024-baskd,1,united states,california,exeter,93221,"36.301689, -119.018233",36.301689,-119.018233,1,no,fiber optic,no,no,yes,no,no,no,month-to-month,mailed check,74.6,74.6,1,94,3860,competitor offered more data,657,13333,0,0,0,0,1,1,1
4160-amjtl,1,united states,california,fellows,93224,"35.215731, -119.57013",35.215731,-119.57013,8,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,electronic check,19.65,164.3,1,83,5432,competitor offered more data,660,626,0,1,0,0,1,0,1
4464-jcoln,1,united states,california,huron,93234,"36.217864, -120.080117",36.217864,-120.080117,2,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,mailed check,19.85,35.9,1,68,2362,competitor offered more data,664,6918,1,0,1,0,1,0,1
5650-vduds,1,united states,california,kernville,93238,"35.852892, -118.397782",35.852892,-118.397782,4,no phone service,dsl,no,no,no,no,no,no,month-to-month,mailed check,24.25,96.05,1,93,2038,competitor made better offer,666,1873,0,0,0,0,0,1,1
7538-gwhml,1,united states,california,lemon cove,93244,"36.462671, -118.997291",36.462671,-118.997291,2,no,fiber optic,no,no,no,no,no,no,month-to-month,electronic check,69.65,145.15,1,80,2323,competitor made better offer,672,293,0,0,0,0,1,0,1
3859-cvcet,1,united states,california,lindsay,93247,"36.205465, -119.085807",36.205465,-119.085807,4,no,dsl,no,no,no,no,no,no,month-to-month,mailed check,45.65,191.05,1,78,2864,competitor had better devices,674,15508,0,0,0,0,1,0,1
3276-hdueg,1,united states,california,maricopa,93252,"34.737031, -119.460557",34.737031,-119.460557,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,mailed check,75.05,75.05,1,78,4838,competitor offered higher download speeds,678,4357,0,0,0,0,1,1,1
0823-hscdj,1,united states,california,onyx,93255,"35.676978, -118.101378",35.676978,-118.101378,52,no phone service,dsl,no,yes,no,no,yes,yes,month-to-month,electronic check,49.15,2550.9,1,90,5597,competitor offered more data,680,655,1,1,0,0,0,1,1
0822-gavap,1,united states,california,posey,93260,"35.861928, -118.636698",35.861928,-118.636698,2,no phone service,dsl,no,no,no,no,no,yes,month-to-month,electronic check,34.7,62.25,1,65,3146,competitor made better offer,683,266,0,0,0,0,0,1,1
1448-pwkye,1,united states,california,shafter,93263,"35.490705, -119.286833",35.490705,-119.286833,1,no,fiber optic,no,no,no,no,no,yes,month-to-month,electronic check,80.0,80,1,88,2046,competitor had better devices,686,15177,1,0,1,0,1,0,1
0067-dkwbl,1,united states,california,tipton,93272,"36.047414, -119.344304",36.047414,-119.344304,2,no,dsl,yes,no,no,no,no,no,month-to-month,electronic check,49.25,91.1,1,89,3475,competitor had better devices,693,2951,1,1,0,0,1,1,1
2276-ydavz,1,united states,california,wofford heights,93285,"35.690535, -118.552784",35.690535,-118.552784,3,yes,fiber optic,no,no,no,no,no,no,month-to-month,credit card (automatic),75.1,270.7,1,69,4965,competitor offered higher download speeds,700,2515,0,0,0,0,1,1,1
5896-npfww,1,united states,california,visalia,93292,"36.37559, -119.211689",36.37559,-119.211689,3,no,dsl,no,no,yes,no,no,no,month-to-month,electronic check,50.15,168.15,1,86,3273,competitor offered higher download speeds,704,30395,1,0,1,0,1,1,1
7133-vbdcg,1,united states,california,bakersfield,93311,"35.16207, -119.194488",35.16207,-119.194488,25,no,fiber optic,yes,yes,no,no,no,no,month-to-month,bank transfer (automatic),79.85,2015.35,1,85,4535,competitor offered higher download speeds,712,20440,0,0,0,0,1,1,1
1029-qfben,1,united states,california,san luis obispo,93405,"35.236549, -120.727344",35.236549,-120.727344,1,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,mailed check,19.55,19.55,1,66,3556,competitor offered more data,717,31982,1,0,0,0,1,0,1
4952-ysogz,1,united states,california,lompoc,93436,"34.601055, -120.382917",34.601055,-120.382917,4,yes,fiber optic,no,no,no,no,no,yes,month-to-month,electronic check,85.95,381.3,1,74,5640,competitor offered more data,730,51737,0,0,1,0,1,1,1
1589-agtlk,1,united states,california,lompoc,93437,"34.757477, -120.550507",34.757477,-120.550507,3,no,dsl,no,no,no,no,no,no,month-to-month,electronic check,45.35,141.5,1,67,2450,competitor offered more data,731,6165,1,0,0,0,1,1,1
